"","name","contact","url","state","icuLowCare","icuHighCare","ecmo","timestamp","apiCall","geoinformation","latitude","longitude","Intensive_Care","Critical_Patients","Normal_Patients","Normal_Care","device","mask","available_bed","transfer_pat"
"63","BG Klinikum Bergmannstrost Halle Anästhesiologie, Intensiv- und Notfallmed., Schmerzth. Merseburger Str. 165 6112 Halle (Saale)","Interdisziplinäre Intensivstationen","https://www.bergmannstrost.de/behandlungsspektrum/anaesthesie-intensiv-und-notfallmedizin/","ST","GREEN","green","","Sat Mar 21 08:20:00 CET 2020","BG+Klinikum+Bergmannstrost+Halle+Anästhesiologie,+Intensiv-+und+Notfallmed.,+Schmerzth.+Merseburger+Str.+165+6112+Halle+(Saale)","{'results': [{'address_components': [{'long_name': '165', 'short_name': '165', 'types': ['street_number']}, {'long_name': 'Merseburger Straße', 'short_name': 'Merseburger Str.', 'types': ['route']}, {'long_name': 'Stadtbezirk Süd', 'short_name': 'Stadtbezirk Süd', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Halle (Saale)', 'short_name': 'Halle (Saale)', 'types': ['locality', 'political']}, {'long_name': 'Sachsen-Anhalt', 'short_name': 'SA', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '06112', 'short_name': '06112', 'types': ['postal_code']}], 'formatted_address': 'Merseburger Str. 165, 06112 Halle (Saale), Germany', 'geometry': {'location': {'lat': 51.4609749, 'lng': 11.984351}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 51.46232388029149, 'lng': 11.9856999802915}, 'southwest': {'lat': 51.45962591970849, 'lng': 11.9830020197085}}}, 'place_id': 'ChIJ70wOZxdjpkcR2gJVQPD0sFQ', 'plus_code': {'compound_code': 'FX6M+9P Halle (Saale), Germany', 'global_code': '9F3HFX6M+9P'}, 'types': ['establishment', 'health', 'point_of_interest']}], 'status': 'OK'}",51.4609749,11.984351,99,80,174,45,100,100,28,129
"64","BG Klinikum Unfallkrankenhaus Berlin gGmbH - UKB Klinik für Anästhesiologie, Intensiv- und Schmerzmedizin Warener Strasse 7 12683 Berlin","","https://www.ukb.de","BE","GREEN","green","GREEN","Fri Mar 20 10:04:00 CET 2020","BG+Klinikum+Unfallkrankenhaus+Berlin+gGmbH+-+UKB+Klinik+für+Anästhesiologie,+Intensiv-+und+Schmerzmedizin+Warener+Strasse+7+12683+Berlin","{'results': [{'address_components': [{'long_name': '7', 'short_name': '7', 'types': ['street_number']}, {'long_name': 'Warener Straße', 'short_name': 'Warener Str.', 'types': ['route']}, {'long_name': 'Bezirk Marzahn-Hellersdorf', 'short_name': 'Bezirk Marzahn-Hellersdorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '12683', 'short_name': '12683', 'types': ['postal_code']}], 'formatted_address': 'Warener Str. 7, 12683 Berlin, Germany', 'geometry': {'location': {'lat': 52.5191983, 'lng': 13.5675249}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.5205472802915, 'lng': 13.5688738802915}, 'southwest': {'lat': 52.5178493197085, 'lng': 13.5661759197085}}}, 'place_id': 'ChIJi0SWTWFJqEcRLueAeMX0EX4', 'plus_code': {'compound_code': 'GH99+M2 Berlin, Germany', 'global_code': '9F4MGH99+M2'}, 'types': ['establishment', 'health', 'hospital', 'point_of_interest']}], 'status': 'OK'}",52.5191983,13.5675249,80,16,163,55,100,100,144,108
"65","Brandenburg: Elbe-Elster-Klinikum GmbH Alte Prettiner Str. 1 4916 Herzberg (Elster)","","","BB","GREEN","green","GREEN","Wed Mar 20 09:26:00 CET 2013","Brandenburg:+Elbe-Elster-Klinikum+GmbH+Alte+Prettiner+Str.+1+4916+Herzberg+(Elster)","{'results': [{'address_components': [{'long_name': 'Alte Prettiner Straße', 'short_name': 'Alte Prettiner Str.', 'types': ['route']}, {'long_name': 'Herzberg/Elster', 'short_name': 'Herzberg/Elster', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Herzberg (Elster)', 'short_name': 'Herzberg (Elster)', 'types': ['locality', 'political']}, {'long_name': 'Elbe-Elster', 'short_name': 'Elbe-Elster', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Brandenburg', 'short_name': 'BB', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '04916', 'short_name': '04916', 'types': ['postal_code']}], 'formatted_address': 'Alte Prettiner Str., 04916 Herzberg (Elster), Germany', 'geometry': {'location': {'lat': 51.6851342, 'lng': 13.2073177}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 51.6864831802915, 'lng': 13.2086666802915}, 'southwest': {'lat': 51.6837852197085, 'lng': 13.2059687197085}}}, 'place_id': 'ChIJi4vCbZTBp0cRvpQJn1zU0-g', 'plus_code': {'compound_code': 'M6P4+3W Herzberg, Germany', 'global_code': '9F3MM6P4+3W'}, 'types': ['establishment', 'health', 'hospital', 'point_of_interest']}], 'status': 'OK'}",51.6851342,13.2073177,52,93,131,58,100,100,22,73
"66","Brüderkrankenhaus Trier 3. medizinische Klinik Kardiologie/Herzzentrum Nordalle 1 54292 Trier","Intensivstation 1E2","https://www.bk-trier.de/bkt/medizin-pflege/fachabteilungen/innere-medizin-iii/internistische-intensivmedizin/index.php","RP","GREEN","orange","GREEN","Sat Mar 21 10:49:00 CET 2020","Brüderkrankenhaus+Trier+3.+medizinische+Klinik+Kardiologie/Herzzentrum+Nordalle+1+54292+Trier","{'results': [{'address_components': [{'long_name': '1', 'short_name': '1', 'types': ['street_number']}, {'long_name': 'Nordallee', 'short_name': 'Nordallee', 'types': ['route']}, {'long_name': 'Trier-Nord', 'short_name': 'Trier-Nord', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Trier', 'short_name': 'TR', 'types': ['locality', 'political']}, {'long_name': 'Rheinland-Pfalz', 'short_name': 'RP', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '54292', 'short_name': '54292', 'types': ['postal_code']}], 'formatted_address': 'Nordallee 1, 54292 Trier, Germany', 'geometry': {'location': {'lat': 49.7625268, 'lng': 6.6399016}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 49.7638757802915, 'lng': 6.641250580291502}, 'southwest': {'lat': 49.7611778197085, 'lng': 6.638552619708498}}}, 'place_id': 'ChIJ9R5w_5N8lUcR1nDRH-pUW5o', 'plus_code': {'compound_code': 'QJ7Q+2X Trier, Germany', 'global_code': '8FX8QJ7Q+2X'}, 'types': ['establishment', 'health', 'hospital', 'point_of_interest']}], 'status': 'OK'}",49.7625268,6.6399016,110,34,172,50,100,100,148,122
"67","Bundeswehrkrankenhaus Berlin AINS Scharnhorststraße 13 10115 Berlin","Interdisziplinäre Intensivstation","https://berlin.bwkrankenhaus.de/startseite.html","BE","YELLOW","orange","GREEN","Fri Mar 20 11:34:00 CET 2020","Bundeswehrkrankenhaus+Berlin+AINS+Scharnhorststraße+13+10115+Berlin","{'results': [{'address_components': [{'long_name': '13', 'short_name': '13', 'types': ['street_number']}, {'long_name': 'Scharnhorststraße', 'short_name': 'Scharnhorststraße', 'types': ['route']}, {'long_name': 'Mitte', 'short_name': 'Mitte', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '10115', 'short_name': '10115', 'types': ['postal_code']}], 'formatted_address': 'Scharnhorststraße 13, 10115 Berlin, Germany', 'geometry': {'location': {'lat': 52.5349739, 'lng': 13.369858}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.53632288029149, 'lng': 13.3712069802915}, 'southwest': {'lat': 52.5336249197085, 'lng': 13.3685090197085}}}, 'place_id': 'ChIJhwiszJFRqEcRHwLBRrpvYOI', 'plus_code': {'compound_code': 'G9M9+XW Berlin, Germany', 'global_code': '9F4MG9M9+XW'}, 'types': ['establishment', 'health', 'hospital', 'point_of_interest']}], 'status': 'OK'}",52.5349739,13.369858,92,61,200,4,100,100,46,196
"68","Bundeswehrkrankenhaus Hamburg Klinik Anästhesie und Intensivmedizin Lesserstraße 180 22049 Hamburg","1.1, 1.2","","HH","GREEN","green","YELLOW","Wed Mar 18 20:11:00 CET 2020","Bundeswehrkrankenhaus+Hamburg+Klinik+Anästhesie+und+Intensivmedizin+Lesserstraße+180+22049+Hamburg","{'results': [{'address_components': [{'long_name': '180', 'short_name': '180', 'types': ['street_number']}, {'long_name': 'Lesserstraße', 'short_name': 'Lesserstraße', 'types': ['route']}, {'long_name': 'Wandsbek', 'short_name': 'Wandsbek', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Hamburg', 'short_name': 'Hamburg', 'types': ['locality', 'political']}, {'long_name': 'Hamburg', 'short_name': 'HH', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '22049', 'short_name': '22049', 'types': ['postal_code']}], 'formatted_address': 'Lesserstraße 180, 22049 Hamburg, Germany', 'geometry': {'location': {'lat': 53.59380720000001, 'lng': 10.0770316}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 53.59515618029151, 'lng': 10.0783805802915}, 'southwest': {'lat': 53.59245821970851, 'lng': 10.0756826197085}}}, 'place_id': 'ChIJSbJEjF-JsUcRVNWDxDgV370', 'plus_code': {'compound_code': 'H3VG+GR Hamburg, Germany', 'global_code': '9F5GH3VG+GR'}, 'types': ['establishment', 'health', 'hospital', 'point_of_interest']}], 'status': 'OK'}",53.5938072,10.0770316,92,23,133,6,100,100,168,127
"69","Caritas Krankenhaus St. Josef Anaesthesiologie und Intensivmedizin Landshuter Str. 65 93053 Regensburg","Interdisziplinäre Intensivstation","http://www.caritasstjosef.de","BY","RED","orange","GREEN","Sat Mar 21 16:07:00 CET 2020","Caritas+Krankenhaus+St.+Josef+Anaesthesiologie+und+Intensivmedizin+Landshuter+Str.+65+93053+Regensburg","{'results': [{'address_components': [{'long_name': '65', 'short_name': '65', 'types': ['street_number']}, {'long_name': 'Landshuter Straße', 'short_name': 'Landshuter Str.', 'types': ['route']}, {'long_name': 'Kasernenviertel', 'short_name': 'Kasernenviertel', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Regensburg', 'short_name': 'Regensburg', 'types': ['locality', 'political']}, {'long_name': 'Regensburg', 'short_name': 'R', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Oberpfalz', 'short_name': 'Oberpfalz', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Bayern', 'short_name': 'BY', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '93053', 'short_name': '93053', 'types': ['postal_code']}], 'formatted_address': 'Landshuter Str. 65, 93053 Regensburg, Germany', 'geometry': {'location': {'lat': 49.0075727, 'lng': 12.1184608}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 49.00892168029151, 'lng': 12.1198097802915}, 'southwest': {'lat': 49.00622371970851, 'lng': 12.1171118197085}}}, 'place_id': 'ChIJN4Hg8XnBn0cR_YjRvJjsV-M', 'plus_code': {'compound_code': '2459+29 Regensburg, Germany', 'global_code': '8FXJ2459+29'}, 'types': ['establishment', 'health', 'hospital', 'point_of_interest']}], 'status': 'OK'}",49.0075727,12.1184608,113,2,163,49,100,100,107,114
"70","Caritas-Klinik Berlin-Pankow Anästhesie, Intensiv- und Notfallmedizin Breite Str. 46/47 13187 Berlin","Intensivstation","https://www.caritas-klinik-pankow.de","BE","RED","green","","Fri Mar 20 10:10:00 CET 2020","Caritas-Klinik+Berlin-Pankow+Anästhesie,+Intensiv-+und+Notfallmedizin+Breite+Str.+46/47+13187+Berlin","{'results': [{'address_components': [{'long_name': '46/47', 'short_name': '46/47', 'types': ['street_number']}, {'long_name': 'Breite Straße', 'short_name': 'Breite Str.', 'types': ['route']}, {'long_name': 'Bezirk Pankow', 'short_name': 'Bezirk Pankow', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '13187', 'short_name': '13187', 'types': ['postal_code']}], 'formatted_address': 'Breite Str. 46/47, 13187 Berlin, Germany', 'geometry': {'location': {'lat': 52.5713265, 'lng': 13.4139951}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.57267548029149, 'lng': 13.4153440802915}, 'southwest': {'lat': 52.56997751970849, 'lng': 13.4126461197085}}}, 'place_id': 'ChIJaxslSW5SqEcR57i-mlYKOqA', 'plus_code': {'compound_code': 'HCC7+GH Berlin, Germany', 'global_code': '9F4MHCC7+GH'}, 'types': ['establishment', 'health', 'hospital', 'point_of_interest']}], 'status': 'OK'}",52.5713265,13.4139951,148,38,169,68,100,100,143,101
"71","Caritas-Klinik Dominikus Berlin-Reinickendorf Abteilung für Anästhesie, Intensiv-, und Notfallmedizin Kurhausstrasse 30 13467 Berlin","Interdiziplinäre Intensivstation","http://www.caritas-klinik-dominikus.de","BE","GREEN","green","","Fri Mar 20 00:20:00 CET 2020","Caritas-Klinik+Dominikus+Berlin-Reinickendorf+Abteilung+für+Anästhesie,+Intensiv-,+und+Notfallmedizin+Kurhausstrasse+30+13467+Berlin","{'results': [{'address_components': [{'long_name': '30', 'short_name': '30', 'types': ['street_number']}, {'long_name': 'Kurhausstraße', 'short_name': 'Kurhausstraße', 'types': ['route']}, {'long_name': 'Bezirk Reinickendorf', 'short_name': 'Bezirk Reinickendorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '13467', 'short_name': '13467', 'types': ['postal_code']}], 'formatted_address': 'Kurhausstraße 30, 13467 Berlin, Germany', 'geometry': {'location': {'lat': 52.62489, 'lng': 13.29528}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.6262389802915, 'lng': 13.2966289802915}, 'southwest': {'lat': 52.6235410197085, 'lng': 13.2939310197085}}}, 'place_id': 'ChIJ_XaqWMFUqEcRAR0jwR462KA', 'plus_code': {'compound_code': 'J7FW+X4 Berlin, Germany', 'global_code': '9F4MJ7FW+X4'}, 'types': ['establishment', 'health', 'point_of_interest']}], 'status': 'OK'}",52.62489,13.29528,119,52,136,83,100,100,136,53
"72","Caritaskrankenhaus Bad Mergentheim IM1/ Anästhesiologie Uhlandstrasse 7 97980 Bad Mergentheim","Z1/ Z2","https://www.ckbm.de/ckbm/index.php","BW","GREEN","green","","Fri Mar 20 18:41:00 CET 2020","Caritaskrankenhaus+Bad+Mergentheim+IM1/+Anästhesiologie+Uhlandstrasse+7+97980+Bad+Mergentheim","{'results': [{'address_components': [{'long_name': '7', 'short_name': '7', 'types': ['street_number']}, {'long_name': 'Uhlandstraße', 'short_name': 'Uhlandstraße', 'types': ['route']}, {'long_name': 'Bad Mergentheim', 'short_name': 'Bad Mergentheim', 'types': ['locality', 'political']}, {'long_name': 'Main-Tauber-Kreis', 'short_name': 'Main-Tauber-Kreis', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Stuttgart', 'short_name': 'Süd', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Baden-Württemberg', 'short_name': 'BW', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '97980', 'short_name': '97980', 'types': ['postal_code']}], 'formatted_address': 'Uhlandstraße 7, 97980 Bad Mergentheim, Germany', 'geometry': {'location': {'lat': 49.4903049, 'lng': 9.7634373}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 49.4916538802915, 'lng': 9.764786280291501}, 'southwest': {'lat': 49.4889559197085, 'lng': 9.762088319708498}}}, 'partial_match': True, 'place_id': 'ChIJATAzM3NxmEcRluH7J5201e0', 'plus_code': {'compound_code': 'FQR7+49 Bad Mergentheim, Germany', 'global_code': '8FXFFQR7+49'}, 'types': ['establishment', 'health', 'hospital', 'point_of_interest']}], 'status': 'OK'}",49.4903049,9.7634373,136,52,105,29,100,100,59,76
"73","Carl-von-Basedow-Klinikum Weiße Mauer 52 6217 Merseburg","","http://www.klinikum-saalekreis.de","ST","GREEN","green","GREEN","Sat Mar 21 15:18:00 CET 2020","Carl-von-Basedow-Klinikum+Weiße+Mauer+52+6217+Merseburg","{'results': [{'address_components': [{'long_name': '52', 'short_name': '52', 'types': ['street_number']}, {'long_name': 'Weiße Mauer', 'short_name': 'Weiße Mauer', 'types': ['route']}, {'long_name': 'Merseburg', 'short_name': 'Merseburg', 'types': ['locality', 'political']}, {'long_name': 'Saalekreis', 'short_name': 'Saalekreis', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Sachsen-Anhalt', 'short_name': 'SA', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '06217', 'short_name': '06217', 'types': ['postal_code']}], 'formatted_address': 'Weiße Mauer 52, 06217 Merseburg, Germany', 'geometry': {'location': {'lat': 51.36635709999999, 'lng': 11.9939546}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 51.36770608029149, 'lng': 11.9953035802915}, 'southwest': {'lat': 51.36500811970849, 'lng': 11.9926056197085}}}, 'place_id': 'ChIJuXSdjaCJpkcRF0jcZyUcGHU', 'plus_code': {'compound_code': '9X8V+GH Merseburg, Germany', 'global_code': '9F3H9X8V+GH'}, 'types': ['establishment', 'health', 'hospital', 'point_of_interest']}], 'status': 'OK'}",51.3663571,11.9939546,141,31,178,89,100,100,69,89
"74","Charité - Universitätsmedizin Berlin ARDS/ECMO Zentrum Augustenburger Platz 1 15535 Berlin","8i/144i/43i","https://ards.charite.de","BE","GREEN","green","GREEN","Fri Mar 20 15:22:00 CET 2020","Charité+-+Universitätsmedizin+Berlin+ARDS/ECMO+Zentrum+Augustenburger+Platz+1+15535+Berlin","{'results': [{'address_components': [{'long_name': '1', 'short_name': '1', 'types': ['street_number']}, {'long_name': 'Augustenburger Platz', 'short_name': 'Augustenburger Pl.', 'types': ['route']}, {'long_name': 'Mitte', 'short_name': 'Mitte', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '13353', 'short_name': '13353', 'types': ['postal_code']}], 'formatted_address': 'Augustenburger Pl. 1, 13353 Berlin, Germany', 'geometry': {'location': {'lat': 52.5424137, 'lng': 13.3486434}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.5437626802915, 'lng': 13.3499923802915}, 'southwest': {'lat': 52.5410647197085, 'lng': 13.3472944197085}}}, 'partial_match': True, 'place_id': 'ChIJ6xbYSnpRqEcRHvhubc3oiOA', 'plus_code': {'compound_code': 'G8RX+XF Berlin, Germany', 'global_code': '9F4MG8RX+XF'}, 'types': ['establishment', 'health', 'point_of_interest']}], 'status': 'OK'}",52.5424137,13.3486434,108,78,108,10,100,100,84,98
